Geo Point;Geo Shape;objectid;id_lot;codcom;surfha;numads;numparc;typelot;nblot;datedecist;daact1;vocation;maouvr;etape;contrplh;datesig;date_modif;nomlot;decis;datedecis;datedecism;datetrans;modame;nature;nblog;prlog;amecrea;nblogplh;plh;obs;urbcrea
48.1027198707, -1.86920260411;"{""type"": ""Polygon"", ""coordinates"": [[[-1.869442823514216, 48.10295428154867], [-1.869374496714691, 48.10296024005347], [-1.869151532543806, 48.102871722643755], [-1.868812155930272, 48.1025377781963], [-1.869312581615711, 48.10257525022516], [-1.869403694336757, 48.102579771934344], [-1.869407055904426, 48.102612523885334], [-1.869413226551114, 48.10267075134881], [-1.869442823514216, 48.10295428154867]]]}";308;445;35080;0.12228532;DP 35080 15 M0024;B723;Déclaration préalable;2;20160313;;Habitat;Communale;En cours d'aménagement;;20160329MT;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
48.0692603796, -1.69119059315;"{""type"": ""Polygon"", ""coordinates"": [[[-1.691034644077329, 48.069051953310755], [-1.691076157174401, 48.06904627450727], [-1.691159077219123, 48.069042978751476], [-1.691271913949017, 48.06904341731956], [-1.691431199732575, 48.06904754578055], [-1.691335569211791, 48.0694922650188], [-1.690948711915706, 48.069459461088435], [-1.691034644077329, 48.069051953310755]]]}";164;305;35206;0.14090697;DP 35206 14 M0045;;Déclaration préalable;1;20141207;;Activités;Communale;En cours d'aménagement;;20141224JC;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
48.1943654231, -1.62463524205;"{""type"": ""Polygon"", ""coordinates"": [[[-1.624382125005059, 48.195283198417336], [-1.624379143032768, 48.19526995421562], [-1.624342213249817, 48.194963828689644], [-1.624318027094346, 48.19476207023585], [-1.624292331093717, 48.194447474554934], [-1.624258369899313, 48.19400184194622], [-1.624228080270265, 48.19358957984735], [-1.624239235661156, 48.19358624867937], [-1.624919937202387, 48.19341105808677], [-1.624924585616344, 48.19340879907056], [-1.624944315673037, 48.193848966403834], [-1.624956644152222, 48.19419473364029], [-1.624989613217072, 48.19450173901642], [-1.625005072060595, 48.19465582349976], [-1.625032943584036, 48.194837070857915], [-1.625005598706407, 48.195009723289246], [-1.624930826298961, 48.19515697928696], [-1.624874312721946, 48.1952719663054], [-1.624872907036774, 48.1952751456885], [-1.624382125005059, 48.195283198417336]]]}";213;353;35024;0.9933378;PA 35024 14 M0004;;Permis d'aménager;5;;;Activités;Communale;En cours d'aménagement;;20170904CB;2017-09-05T10:09:21Z;La Basse Robinais;AM;20150401;20170717;;Régie directe;;;;;;;;
48.2193112535, -1.88941558268;"{""type"": ""Polygon"", ""coordinates"": [[[-1.890198803026613, 48.22026522915156], [-1.890126683077145, 48.22025134752499], [-1.89012358672107, 48.22029680964467], [-1.890039544181201, 48.220270997348386], [-1.889959942697961, 48.220245086626505], [-1.88992526950807, 48.220233580855066], [-1.88983728096459, 48.2202130727731], [-1.889726034237946, 48.220184810010274], [-1.88955210617165, 48.22013271181615], [-1.889331512857142, 48.22006069440321], [-1.889261644662663, 48.22003644294952], [-1.889186194657962, 48.219990348775056], [-1.889131651311796, 48.21995706571007], [-1.888966569595733, 48.219834837948504], [-1.888927897166976, 48.21980962302923], [-1.888890203385307, 48.21978761091252], [-1.888844077602313, 48.219763433203276], [-1.888815566430581, 48.219751485407265], [-1.888766541231526, 48.219730855282016], [-1.888508410731378, 48.219638439774755], [-1.888499051313819, 48.21962225471143], [-1.888500552224211, 48.219609664268795], [-1.888412486418794, 48.21959826062131], [-1.888272302223029, 48.21958618434817], [-1.888143652190345, 48.21956208311846], [-1.887908119812874, 48.21953007965086], [-1.887748121485738, 48.21950532528943], [-1.887611410815923, 48.21948580110979], [-1.887508579223846, 48.219480790901265], [-1.887394373532724, 48.21947671370082], [-1.887327213953295, 48.21948379829221], [-1.887257596158817, 48.21949197844496], [-1.88721097775762, 48.21951513427049], [-1.887163022596074, 48.219536994971634], [-1.88711373920164, 48.21955765030556], [-1.887063387680711, 48.21957699911711], [-1.88705021403625, 48.21958170345215], [-1.886965595740304, 48.219579615128666], [-1.886907890035775, 48.21955845124537], [-1.886891109539355, 48.219547897954165], [-1.886807332950176, 48.2194950360053], [-1.886810879288237, 48.21946848029529], [-1.886886635876284, 48.218881737054296], [-1.886926297230817, 48.21886058872445], [-1.886989252629838, 48.21882628604092], [-1.887193539279658, 48.21869974290988], [-1.887277641457889, 48.21864814108318], [-1.887363331739872, 48.218597643384946], [-1.887432433007025, 48.21855848357085], [-1.88773517075763, 48.21839513923267], [-1.887799005545783, 48.218360167905], [-1.888173919610392, 48.21816167726851], [-1.888383758594051, 48.21805246971226], [-1.888545869558635, 48.21796466286369], [-1.888662323048896, 48.217901593668486], [-1.88866771254404, 48.217907222816415], [-1.888744915917179, 48.21798884044769], [-1.889290158090958, 48.21855545214403], [-1.889401078796272, 48.21856471355611], [-1.889622851835721, 48.218571162796856], [-1.889621144351695, 48.21858015721037], [-1.88961335512621, 48.21862023100678], [-1.889611189321351, 48.21863149788811], [-1.889607132699555, 48.21865266816971], [-1.889606233123094, 48.21865739262307], [-1.889590923115663, 48.2187318512141], [-1.889583547352223, 48.218767761906975], [-1.889562818512317, 48.21887318161156], [-1.88955645954814, 48.218904182631185], [-1.889555834956127, 48.218907543603265], [-1.889725873681213, 48.21892727313756], [-1.889909691411493, 48.21894867062355], [-1.889983732348155, 48.21895724377659], [-1.890100429684114, 48.21897193698069], [-1.890103838695159, 48.21897233301089], [-1.890295862740165, 48.21899635556459], [-1.890560619094211, 48.21902936662866], [-1.890570031738924, 48.219030499128], [-1.890805281933226, 48.21905953513224], [-1.890906476185604, 48.21907569674146], [-1.891146669152866, 48.21911416516092], [-1.891230428479325, 48.21913133703002], [-1.89135805778278, 48.21915746082848], [-1.891420482579284, 48.21917292482492], [-1.891575119850023, 48.21919943379557], [-1.891584440900987, 48.21920102070721], [-1.891651327857286, 48.21921377174985], [-1.891667012738846, 48.21924825291873], [-1.891684812527022, 48.21928228380799], [-1.891694669693223, 48.21929943884948], [-1.891763001056275, 48.2194266720628], [-1.89183331333786, 48.21955346065472], [-1.891892182105861, 48.21965775429304], [-1.891927330366383, 48.219726736388964], [-1.891934702487664, 48.21994469599033], [-1.891918628257483, 48.22008767925938], [-1.891900244961266, 48.22023049019609], [-1.891880251616802, 48.22036913380376], [-1.891835875957222, 48.22037047721102], [-1.89177106711245, 48.22037250791197], [-1.891570925863847, 48.22036388237078], [-1.891242033913817, 48.22034432047619], [-1.890913417178659, 48.2203233941605], [-1.890666510229967, 48.22030656864171], [-1.890561182450373, 48.22030653355009], [-1.890474776017079, 48.22029983736975], [-1.890388636053707, 48.22029168788401], [-1.890326491947059, 48.220284862961115], [-1.890262379932747, 48.22027577839526], [-1.890198803026613, 48.22026522915156]]]}";265;402;35245;5.28171936;;;;;;;Activités;Communale;En cours d'aménagement;;20151125JC;2017-09-05T10:09:21Z;ZA des Grands Carrés;;;;;;;;;;;;;
48.0077932059, -1.69752506136;"{""type"": ""Polygon"", ""coordinates"": [[[-1.697266100779047, 48.00868899720004], [-1.697081173944471, 48.00862826313941], [-1.696370573490328, 48.00840855279646], [-1.695658918529148, 48.00818455614361], [-1.69565740436108, 48.00817380484262], [-1.696264964252854, 48.00734704723082], [-1.696336954921591, 48.0072630013158], [-1.696445591296696, 48.00713005731435], [-1.697109868121338, 48.006533097693676], [-1.697541619361763, 48.00614506817965], [-1.698044967394042, 48.00569093770029], [-1.697946067769985, 48.005938285945824], [-1.697889719767864, 48.00622092740964], [-1.697774500286632, 48.00679983005347], [-1.697918402991914, 48.00706517169549], [-1.697941002486561, 48.00706118266653], [-1.698095227130378, 48.00702206800511], [-1.69820092680764, 48.00720246723254], [-1.69838070933248, 48.007509412273336], [-1.698422198538331, 48.00758025260786], [-1.69844259194725, 48.00762140918207], [-1.698447930658889, 48.00762695767027], [-1.698448673053738, 48.00762773826877], [-1.698717420959995, 48.00790292554454], [-1.698729842715711, 48.00791548295486], [-1.698731335686012, 48.00791713392459], [-1.698834369840116, 48.00802239937918], [-1.698988925939569, 48.008180342272325], [-1.699455638592282, 48.008065982227556], [-1.699505973412337, 48.00814547105532], [-1.698950950688161, 48.00827957741827], [-1.698957022457852, 48.00829023218156], [-1.698985907839645, 48.00834059267807], [-1.699020057343993, 48.00840010912051], [-1.699066642621484, 48.0084811934387], [-1.699070474015423, 48.008487884958214], [-1.699116793174512, 48.008564564731735], [-1.699118526102792, 48.008567377310875], [-1.699302598171894, 48.00887117193645], [-1.699844613115129, 48.00873867820467], [-1.699856154665271, 48.008737124164305], [-1.699887901614573, 48.00879088159565], [-1.699874738266016, 48.008792321841895], [-1.699334044391519, 48.00892458137189], [-1.699231290359597, 48.0091221670682], [-1.699201466298299, 48.009179617519315], [-1.699153144405605, 48.00927287854462], [-1.699149695951909, 48.00928221105809], [-1.699145835545112, 48.009281107594006], [-1.6991401705598, 48.009279357142475], [-1.69891387169728, 48.009209687000656], [-1.698847554705424, 48.00918924412031], [-1.698697516480598, 48.00914303348359], [-1.698325648442121, 48.00902606732894], [-1.697837767493418, 48.00887375036919], [-1.697266100779047, 48.00868899720004]], [[-1.698887698212413, 48.00847887933861], [-1.69881851438562, 48.00832500975188], [-1.697390898701149, 48.00868064457644], [-1.698023847013106, 48.00888658731975], [-1.698947758838658, 48.00865646117072], [-1.698945080705603, 48.00864620810291], [-1.698887698212413, 48.00847887933861]], [[-1.697780751342461, 48.007571642500935], [-1.697594250369996, 48.007230639540204], [-1.697348411088238, 48.00729449969839], [-1.697260321235661, 48.00739641647912], [-1.697276366380367, 48.00745622390276], [-1.697332654170151, 48.007620444182564], [-1.69735599061667, 48.00767625858437], [-1.697780751342461, 48.007571642500935]]]}";78;182;35363;4.13773119;PA 35363 11 M0002;;Permis d'aménager;10;;;Habitat;Communale;En cours d'aménagement;Non;20140806JC;2017-09-05T10:09:21Z;Zone d'activités du Pont Mahaud 2;AM;20110927;;;;;;;;;;Périmètre identique au lotissement LT 35363 07 U3001 avec 2 parcelles exclues;
48.1572121382, -1.58964352912;"{""type"": ""Polygon"", ""coordinates"": [[[-1.589549881277713, 48.15752556120158], [-1.589382852206342, 48.157456988001236], [-1.589401868255099, 48.15732729611042], [-1.589414414638119, 48.15724138066921], [-1.589536364955685, 48.15710019578791], [-1.589570405207997, 48.15706207738281], [-1.589689128043904, 48.15692246261253], [-1.58998287979988, 48.157039501108656], [-1.589978583266932, 48.15704417748159], [-1.589953260808264, 48.15707131649559], [-1.589705906002952, 48.15734814850435], [-1.589549881277713, 48.15752556120158]]]}";384;521;35334;0.1452664;DP 35334 16 M0079;AL124;Déclaration préalable;1;;;Habitat;Communale;En cours d'aménagement;;20170210MT;2017-09-05T10:09:21Z;;AM;20161222;;;;;;;;;;;
48.121873246, -1.81675402574;"{""type"": ""Polygon"", ""coordinates"": [[[-1.817067898719784, 48.122265850137964], [-1.817001719419206, 48.122019509242], [-1.816641099297495, 48.12204748938284], [-1.816641635721777, 48.122098968930345], [-1.816682483507718, 48.1222159992323], [-1.81683870763845, 48.12238052889224], [-1.816759782454471, 48.12238221083463], [-1.816624863182539, 48.1222505232299], [-1.816582444033244, 48.12211631298857], [-1.816570466960356, 48.122080317149845], [-1.816529976320818, 48.12195810183422], [-1.816501336798237, 48.121867652117984], [-1.816403634654658, 48.12155948793169], [-1.816970796609751, 48.12158337790166], [-1.816902736735349, 48.1218519810584], [-1.816954748888385, 48.12185981713348], [-1.817001307396223, 48.12187789546239], [-1.817031106882059, 48.12189953700703], [-1.817057580405564, 48.121931331698676], [-1.817071551652353, 48.12196651221497], [-1.817120336546219, 48.122173085709186], [-1.817142807825609, 48.12223928179557], [-1.817147777643321, 48.122256357210766], [-1.817263754196507, 48.122301694339015], [-1.817193480604444, 48.12232014005975], [-1.817067898719784, 48.122265850137964]]]}";282;419;35131;0.23276963;PA 35131 15 M0003;AH363;Permis d'aménager;3;;;Habitat;Communale;En cours d'aménagement;;20170209MT;2017-09-05T10:09:21Z;Les Nouettes;AM;20160121;20160711;;;;;;;;;;
48.1022167124, -1.87663912382;"{""type"": ""Polygon"", ""coordinates"": [[[-1.874470337089365, 48.10104168145869], [-1.874506234285677, 48.101039978935496], [-1.874625325028551, 48.1010344780071], [-1.87487156388692, 48.10102331430846], [-1.87505789435752, 48.10101604273575], [-1.875181331896342, 48.10101113642742], [-1.875283973707307, 48.100991779558235], [-1.875722632530563, 48.10086228568855], [-1.875727362183065, 48.100698044987034], [-1.875789200544226, 48.10068960995861], [-1.876040999866498, 48.100713069717784], [-1.876675179969237, 48.10078230978655], [-1.876691938829918, 48.10078341924113], [-1.876676321454584, 48.1008100045388], [-1.876528751746792, 48.100956596996824], [-1.876515469410976, 48.10095527333656], [-1.876485301456295, 48.101107096684686], [-1.876418688558765, 48.101442319812406], [-1.876589812862873, 48.10146390542135], [-1.876787399898449, 48.10150200946457], [-1.877125296313063, 48.10157478168257], [-1.877469910775651, 48.10166595290654], [-1.877750382419888, 48.101748532002425], [-1.878047778527689, 48.10186616171462], [-1.878103406537871, 48.10190858542243], [-1.878208728688198, 48.10183119972266], [-1.878595916389095, 48.10215667843349], [-1.878909550819535, 48.102656434445834], [-1.879230457577365, 48.103204916629345], [-1.879378768225612, 48.10342155667597], [-1.879485731961306, 48.10351649593178], [-1.879333697514927, 48.10349665895939], [-1.878972684711848, 48.10347956349237], [-1.878667783312937, 48.10347647961331], [-1.878415752052266, 48.10349058333079], [-1.878348179444517, 48.10319204827989], [-1.878327767846772, 48.10319117876331], [-1.87811052452124, 48.10319142454183], [-1.878045773960054, 48.10323571500701], [-1.878095238738445, 48.103430246198144], [-1.878163746415523, 48.10347123296622], [-1.878205827807691, 48.10349648380671], [-1.87818088745909, 48.10349911753322], [-1.877888749211853, 48.1035143921729], [-1.877969749660426, 48.10343295605417], [-1.877904151122822, 48.10316624482036], [-1.877591141937012, 48.10319955917337], [-1.877574452953281, 48.10313721429036], [-1.877211974798481, 48.103162220260565], [-1.876993178376431, 48.10319007473693], [-1.876850501517947, 48.10322158743483], [-1.876970063809111, 48.10358802592928], [-1.876886137392725, 48.10359770586163], [-1.87688454380778, 48.10358452552983], [-1.876790511780407, 48.103432748811954], [-1.876564343527638, 48.103068070549426], [-1.875991296035057, 48.1031245927442], [-1.875904529291886, 48.10315922738049], [-1.875745440686155, 48.10323932473471], [-1.875687019043247, 48.10326528760089], [-1.875662723293882, 48.10312640286487], [-1.875649803334758, 48.102845821712286], [-1.875540028842581, 48.102848321155896], [-1.875344943539235, 48.10285272015448], [-1.875256596478647, 48.10285472509235], [-1.875108943938937, 48.10285264642768], [-1.87509105526846, 48.10268342432883], [-1.875080278482501, 48.10258190481223], [-1.875007858545319, 48.10258331250592], [-1.874876246745976, 48.10258592004878], [-1.87485033151161, 48.10258647834681], [-1.874730479451552, 48.10258888801588], [-1.874687692840342, 48.10259015543965], [-1.874641209909403, 48.10221034593979], [-1.874610724611115, 48.10203301711657], [-1.874595096978003, 48.10194454927259], [-1.874574675113084, 48.101846711085], [-1.87456044808933, 48.101787223823884], [-1.874540269982673, 48.10170242584843], [-1.874487688261712, 48.10153763272449], [-1.874486887562501, 48.10151082657377], [-1.874482450875442, 48.10136344370249], [-1.874478662874213, 48.10123653244852], [-1.874475160860311, 48.1011453874625], [-1.874470834369972, 48.10105121329337], [-1.874470337089365, 48.10104168145869]]]}";1;5;35080;6.37251406;PA 35080 09 M0002;;Permis d'aménager;111;;;Habitat;Communale;En cours d'aménagement;Oui;20141105JC;2017-09-05T10:09:21Z;Le Clos de la Vallée;AM;20100111;20120307;20101013;;Extension urbaine;146;;Groupe Pigeault;146;2005-14;;
48.1919969272, -1.83524154132;"{""type"": ""Polygon"", ""coordinates"": [[[-1.835720824568828, 48.19202751961358], [-1.835605872550435, 48.19204775684633], [-1.835490920441784, 48.19206799396438], [-1.835375968242881, 48.19208823096774], [-1.835261015953725, 48.1921084678564], [-1.83514844633754, 48.19212824411297], [-1.835004818459785, 48.19213878059623], [-1.83500204218568, 48.192122135363924], [-1.834697569346424, 48.19214501204173], [-1.83467437309587, 48.191999905969475], [-1.834742369219087, 48.19199488835781], [-1.83499750567254, 48.19197624584668], [-1.835035522737996, 48.19197347808387], [-1.83557473667244, 48.191773665992706], [-1.835641637934636, 48.19185313368214], [-1.835727981260471, 48.19202622778878], [-1.835720824568828, 48.19202751961358]]]}";359;496;35216;0.16312181;PA 35216 15 M0003;A1686;Permis d'aménager;5;;;Habitat;Communale;En cours d'aménagement;;20161013MT;2017-09-05T10:09:21Z;La Croix Cornillé - Lot C3a;AM;20160627;;;;;;;;;;;
48.0195274979, -1.65718205014;"{""type"": ""Polygon"", ""coordinates"": [[[-1.657101919648679, 48.019917636971286], [-1.656716888938282, 48.019116433783985], [-1.656780008539044, 48.0191059433938], [-1.656953662007717, 48.01905222191402], [-1.657012021214697, 48.01903958174349], [-1.657110607396996, 48.019218409912774], [-1.657150560707349, 48.01929211873627], [-1.657248180937878, 48.019458731377306], [-1.657439381158007, 48.0194074509719], [-1.657553193242812, 48.019604673707484], [-1.657600773663732, 48.019686993561024], [-1.657629884686818, 48.01973726370532], [-1.657641673402511, 48.01975778040068], [-1.657710361717661, 48.019744991071406], [-1.657908652464888, 48.01970828993801], [-1.657931695342111, 48.019746371420126], [-1.657663795547882, 48.01979607950746], [-1.657487585290407, 48.019828910656], [-1.657443889502138, 48.01983735171815], [-1.657179813922715, 48.01990267228931], [-1.657101919648679, 48.019917636971286]]]}";332;469;35266;0.32324672;DP 35266 16 M0017;ZD560, 562;Déclaration préalable;1;;;Habitat;Communale;En cours d'aménagement;;20160802MT;2017-09-05T10:09:21Z;;AM;20160627;;;;;;;;;;;
48.0037110175, -1.6060745823;"{""type"": ""Polygon"", ""coordinates"": [[[-1.605805585445477, 48.00405989114089], [-1.605820416490181, 48.004003341094474], [-1.605884660521069, 48.00397093784037], [-1.605824122369669, 48.003916872474186], [-1.605849733319633, 48.003333500667615], [-1.606293061050916, 48.00334246543874], [-1.606289709514516, 48.003556417455826], [-1.606287302445177, 48.003701131460566], [-1.606244817161591, 48.00377428967123], [-1.606125326803018, 48.00377584261381], [-1.606107530208333, 48.00405218596254], [-1.606280767141088, 48.004072172921624], [-1.606595246091921, 48.004110186798464], [-1.606597789320149, 48.004095037279534], [-1.606766469870741, 48.00411511633692], [-1.606732846969252, 48.00416719494117], [-1.606589600366041, 48.00415078017819], [-1.606279909968745, 48.0041152771754], [-1.606193046720728, 48.004104797977114], [-1.606010474474238, 48.004084014258495], [-1.605805585445477, 48.00405989114089]]]}";62;37;35032;0.25764889;PA 35032 13 M0001;ZE331, 332, 360;Permis d'aménager;1;;;Habitat;Communale;En cours d'aménagement;Non;20131120JC;2017-09-05T10:09:21Z;La Douettée;AM;20130903;;;;;;;;;;;
48.0757470708, -1.84709841293;"{""type"": ""Polygon"", ""coordinates"": [[[-1.846687475010652, 48.075717025354685], [-1.846760198622702, 48.07558787914658], [-1.8475105928884, 48.075778457580995], [-1.84744091692589, 48.07590567333426], [-1.846926313319869, 48.07577724356693], [-1.846912573051187, 48.075774128293936], [-1.846687475010652, 48.075717025354685]]]}";180;321;35196;0.09119276;DP 35196 13 U0100;;Déclaration préalable;1;20140122;;Habitat;Communale;En cours d'aménagement;;20150414JC;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
48.2131045254, -1.57812002762;"{""type"": ""Polygon"", ""coordinates"": [[[-1.578814947693406, 48.21291661764864], [-1.578791092793198, 48.21296820099362], [-1.578714944521391, 48.21313307459702], [-1.57871305754541, 48.213133047773795], [-1.57869325584191, 48.213172778840345], [-1.578552047935017, 48.213473852792916], [-1.578650655928344, 48.21348839272137], [-1.578645668274592, 48.213497380928935], [-1.578720898255043, 48.213505497781526], [-1.578745161973485, 48.21350837444607], [-1.578652248130458, 48.213909563047174], [-1.57872620043675, 48.21391241848886], [-1.578696965313068, 48.2140471223587], [-1.57856727315234, 48.214044656489634], [-1.578504348516746, 48.21421960532165], [-1.578468340623763, 48.21432199503551], [-1.578259298080239, 48.21428970858146], [-1.577700937922794, 48.214199105800695], [-1.577462427053451, 48.21416082950413], [-1.577156331992427, 48.214126589036375], [-1.577123091396759, 48.21412268382727], [-1.576966270714795, 48.214105577988164], [-1.577001415495532, 48.21408691996245], [-1.576818979358459, 48.21405734556523], [-1.576714742227161, 48.21403957147881], [-1.57691368361372, 48.213800856075345], [-1.576566258007967, 48.21370106513241], [-1.576654284887038, 48.21357909295831], [-1.576563772167461, 48.2135344856403], [-1.576877500412445, 48.213259469981836], [-1.576927758668112, 48.21326328757088], [-1.576985192369636, 48.21326758683323], [-1.577109599493695, 48.21327046437113], [-1.577211161514417, 48.21326501065215], [-1.577285614926921, 48.21325730916797], [-1.577300797772161, 48.21323150638689], [-1.57731600179006, 48.21320597215596], [-1.577325576950924, 48.21319529982302], [-1.577348370357633, 48.21317761527563], [-1.577409019007672, 48.21314012421989], [-1.57746012152535, 48.213097459624095], [-1.577532673751926, 48.21303355445613], [-1.57755206893667, 48.213011842327376], [-1.577577559429004, 48.212977952696576], [-1.577594073098113, 48.21295012473895], [-1.577607912626852, 48.212926166431785], [-1.577622837136837, 48.21288245689619], [-1.577632554748755, 48.21284477188298], [-1.577642420040756, 48.21280726209835], [-1.577699868645635, 48.21264014821327], [-1.57775529395041, 48.21247481302258], [-1.577763449811985, 48.212450504780456], [-1.57805167713572, 48.212289385564105], [-1.578096871767675, 48.21200312469829], [-1.578099698196149, 48.2119850251385], [-1.578116893356311, 48.21188686258451], [-1.578119670636263, 48.21187713692272], [-1.578362977240905, 48.21191206385958], [-1.578446255298807, 48.211652441552566], [-1.578581169088135, 48.21167162210824], [-1.578714363760477, 48.2116912213124], [-1.578833706539055, 48.2117038990011], [-1.578965411667631, 48.21171796560698], [-1.579099864001626, 48.21172734857859], [-1.579020671143442, 48.21197126082208], [-1.579011244338315, 48.21200200407322], [-1.578991276901815, 48.21205601701986], [-1.579397735752535, 48.212110860019685], [-1.579345575552743, 48.21234529815989], [-1.579285605726329, 48.21260855470645], [-1.579277396218265, 48.212642949039015], [-1.579227498873075, 48.21285707541069], [-1.579200748708231, 48.21297102117205], [-1.578814947693406, 48.21291661764864]]]}";4;17;35315;3.12217096;PA 35315 13 M0002;;Permis d'aménager;50;;;Habitat;Communale;En cours d'aménagement;Oui;20170627MB;2017-09-05T10:09:21Z;Le Landrot;AM;20140321;20151126;;;Extension urbaine;78;;;78;2005-14;;
48.1628030417, -1.58407761744;"{""type"": ""Polygon"", ""coordinates"": [[[-1.583766106166967, 48.16263803095952], [-1.583751737175159, 48.162561297503835], [-1.583757523707971, 48.16256124726557], [-1.583803164136924, 48.162556546514004], [-1.583920970032808, 48.162547079707814], [-1.583913518635614, 48.1625102553119], [-1.583898647826667, 48.16243696564464], [-1.583847106769372, 48.16218160291433], [-1.583767853245414, 48.16217178471933], [-1.583632559372856, 48.16211788682103], [-1.583700179099428, 48.16206960348968], [-1.583992689125771, 48.1621619297313], [-1.584023732052531, 48.1621717757111], [-1.584277785730711, 48.16225265843403], [-1.584294598986139, 48.16240074372415], [-1.58432290357639, 48.16265072481137], [-1.584406316983714, 48.16338378899183], [-1.584108257968113, 48.163397191451615], [-1.583987443425011, 48.16340767918801], [-1.583895576259503, 48.163393858346716], [-1.583886664610311, 48.16337997746572], [-1.583834130340199, 48.16305140312469], [-1.583791244869715, 48.16279947988905], [-1.583766106166967, 48.16263803095952]]]}";125;267;35334;0.51061412;DP 35334 13 M0009;AK29;Déclaration préalable;1;20130415;;Habitat;Communale;En cours d'aménagement;Non;20141001JC;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
48.0094125963, -1.59381805071;"{""type"": ""Polygon"", ""coordinates"": [[[-1.593386689456062, 48.00922983039485], [-1.593410112845464, 48.00917158713052], [-1.593819555490416, 48.009294317107745], [-1.593916784545387, 48.009318627268506], [-1.594032069544795, 48.00933005057781], [-1.594228373077445, 48.00934958331522], [-1.594446016474932, 48.009376550871025], [-1.594416074838235, 48.00955930788596], [-1.593737235480135, 48.00953890907853], [-1.593691329973409, 48.00953759303788], [-1.593609671880467, 48.009534374288414], [-1.593304728987109, 48.00952531594496], [-1.593293551672998, 48.009524952397484], [-1.593292691594493, 48.00951678742412], [-1.593287395924165, 48.00946023431942], [-1.593286579979982, 48.00944954468755], [-1.593318251336437, 48.00939043070039], [-1.593323662046246, 48.00938030276867], [-1.593337820960049, 48.00935378629279], [-1.59336359746398, 48.00928878121332], [-1.593386689456062, 48.00922983039485]]]}";257;394;35250;0.23079249;DP 35250 15 M0011;;Déclaration préalable;1;20150921;;Habitat;Communale;En cours d'aménagement;;20151026JC;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
48.2230570137, -1.79616964764;"{""type"": ""Polygon"", ""coordinates"": [[[-1.795639502291577, 48.22246524619072], [-1.795697780769707, 48.22247850042615], [-1.795817371664232, 48.22249560082597], [-1.795853865995376, 48.22250084040985], [-1.796102211873683, 48.222521953298], [-1.796338192768202, 48.222537722969086], [-1.796710097357091, 48.222562071862], [-1.79673010075821, 48.222740475399], [-1.79676196053915, 48.2228305244528], [-1.796790540447107, 48.22291142832275], [-1.79680006152387, 48.2229383364339], [-1.796820890591373, 48.22299685429518], [-1.796874908037034, 48.22311193367379], [-1.796890005140435, 48.22313500509999], [-1.796998756487263, 48.22330196421927], [-1.797039088289517, 48.22336426593804], [-1.797111579161176, 48.22347352979215], [-1.797128522841003, 48.22349904750338], [-1.79718659633382, 48.22358674355471], [-1.796752064307642, 48.223629884876225], [-1.796461172444648, 48.22365875501785], [-1.796081692653027, 48.22369644817845], [-1.796022337501255, 48.22360511033076], [-1.795915246435842, 48.2234790830289], [-1.795781279999401, 48.223303440209534], [-1.795721344304694, 48.22316679922585], [-1.795658172368202, 48.22301713631451], [-1.795637501944937, 48.22294512888848], [-1.795591596744611, 48.222956827565824], [-1.795549589744388, 48.222966235502234], [-1.795481948643622, 48.22298130605888], [-1.795319201723546, 48.22301772651258], [-1.795113839785362, 48.22307295161772], [-1.795076634689924, 48.22308324090823], [-1.794908231640506, 48.22281152733971], [-1.794945428207852, 48.22280114833732], [-1.795275670664291, 48.22270981751604], [-1.795464985841308, 48.22265751272717], [-1.795508660380159, 48.22264665396828], [-1.795534477166137, 48.22273464155305], [-1.795571510620045, 48.22287962869636], [-1.795615716876087, 48.22286923528997], [-1.795598034329064, 48.222807421521324], [-1.795531837958103, 48.222563084856155], [-1.795521343596772, 48.222459169987104], [-1.795586596676411, 48.22245321013167], [-1.795639502291577, 48.22246524619072]]]}";299;436;35120;1.2482135;PA 35120 13 U0003;;Permis d'aménager;22;;;Habitat;Communale;En cours d'aménagement;;20160316MT;2017-09-05T10:09:21Z;Les Allées de Carnac;AM;20140314;20151028;;;;;;;;;;
48.0776874192, -1.71339933862;"{""type"": ""Polygon"", ""coordinates"": [[[-1.713902836658514, 48.078270554703025], [-1.713508374308024, 48.07825952316377], [-1.712986502083574, 48.07824479528875], [-1.712976211384055, 48.078241072288726], [-1.712939606705881, 48.07820688988343], [-1.712869662656417, 48.078208136694116], [-1.712829848250353, 48.07723630517899], [-1.712825135488071, 48.07712286903336], [-1.713995800045772, 48.077167120576135], [-1.713902836658514, 48.078270554703025]]]}";46;104;35281;1.01163845;DP 35281 12 M0060;AV641, 645;Déclaration préalable;1;20130221;;Habitat;Communale;En cours d'aménagement;Non;20150203JC;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
