rentrée;Rentrée universitaire;Niveau géographique;Unité géographique;regroupement;Regroupements de formations ou d’établissements;secteur;Secteur de l’établissement d’inscription;sexe;Sexe de l’étudiant;Nombre total d’étudiants inscrits;A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2005;2005-06;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;198.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;883.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;1221.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;846.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;94.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;931.0;non;;oui;931.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;669.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;4320.0;non;;oui;71.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;3433.0;non;;oui;487.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;24183.0;oui;509;oui;22.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2007;2007-08;Académie;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1679.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;194.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;523.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;470.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;1294.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1310.0;non;;oui;1310.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;3546.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;3287.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2002;2002-03;Commune;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;428.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;251.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1363.0;non;;oui;1363.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;487.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;619.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1134.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;514.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2002;2002-03;Commune;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2063.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2003;2003-04;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;617.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2003;2003-04;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;312.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2003;2003-04;Unité urbaine;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;90.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2003;2003-04;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;399.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2003;2003-04;Unité urbaine;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;50.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2003;2003-04;Unité urbaine;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;463.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2003;2003-04;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;24813.0;oui;505;oui;33.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Académie;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;2424.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;1480.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;936.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;50189.0;oui;2394;oui;1482.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;9674.0;non;;oui;91.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;38459.0;oui;2394;oui;205.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1710.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2005;2005-06;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;539.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Commune;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;600.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;185.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;442.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;693.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;182.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;745.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;460.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;19881.0;oui;1029;oui;1652.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;22260.0;oui;504;oui;21.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2007;2007-08;Commune;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;15928.0;oui;1029;oui;154.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2006;2006-07;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;352.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2006;2006-07;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;1178.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2006;2006-07;Unité urbaine;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;72.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2006;2006-07;Unité urbaine;Rennes;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;83.0;non;;oui;83.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2006;2006-07;Unité urbaine;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1019.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2006;2006-07;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;21007.0;oui;1031;oui;1802.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2006;2006-07;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;23323.0;oui;502;oui;20.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2001;2001-02;Académie;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;414.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;610.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;152.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;70.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1510.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1030.0;non;;oui;1030.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;3427.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;8467.0;non;;oui;81.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;47345.0;oui;2622;oui;1226.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2001;2001-02;Académie;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;29264.0;oui;4170;oui;642.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2003;2003-04;Commune;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;648.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2003;2003-04;Commune;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;617.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2003;2003-04;Commune;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;417.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2003;2003-04;Commune;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;527.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2003;2003-04;Commune;Rennes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;157.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;368.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;152.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;714.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;231.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;94.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1324.0;non;;oui;1324.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;492.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1151.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;20632.0;oui;926;oui;1553.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;27549.0;oui;584;oui;807.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2001;2001-02;Commune;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;16776.0;oui;926;oui;229.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
